name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2015-02-13,33,27.5,29.3,42.1,31.3,34.9,25.2,79.4,0.9,100,37.5,rain,0,0,35.6,28.8,231.9,1012.4,68,9.8,115.8,10.2,4,,2015-02-13T07:03:25,2015-02-13T18:58:00,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,2015-02-14,34,26.9,29,42.1,30.8,34.6,25.7,83.1,0.4,100,12.5,rain,0,0,30.6,25.9,211.6,1012.1,66.5,9.8,81.9,7.3,3,,2015-02-14T07:03:14,2015-02-14T18:58:07,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
Lagos,2015-02-15,36.4,25.8,29.2,42,25.8,33.5,24.3,79,0,0,0,,0,0,35.3,22.5,207.6,1011.9,54.9,9.8,162.1,14.1,5,,2015-02-15T07:03:02,2015-02-15T18:58:14,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,65201099999"
Lagos,2015-02-16,28.2,27,27.8,32.9,30.6,32.3,25,84.7,0.7,100,29.17,rain,0,0,36.4,19.4,232.1,1010.8,64.9,10,140.9,12.2,5,,2015-02-16T07:02:49,2015-02-16T18:58:21,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
Lagos,2015-02-17,34,27.6,29.4,42,31.8,34.9,25,78.1,1.1,100,45.83,rain,0,0,29.5,23.4,217.8,1009.9,63,10,127.9,11,5,,2015-02-17T07:02:36,2015-02-17T18:58:26,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,2015-02-18,29,27,27.5,35.6,29.7,31.6,25.1,87.3,3.5,100,37.5,rain,0,0,30.2,25.6,197.8,1009.4,65.7,9.4,92.3,7.9,4,,2015-02-18T07:02:21,2015-02-18T18:58:31,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
Lagos,2015-02-19,28.1,27,27.7,31.9,29.4,30.9,23.3,77.2,0,0,0,,0,0,28.4,18.4,208.1,1009.1,73.4,,211.3,18,8,,2015-02-19T07:02:06,2015-02-19T18:58:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-02-20,28.2,27.7,27.9,32.5,31.5,31.9,24.4,81.5,0,0,0,,0,0,33.1,19.1,225.6,1008.5,92.1,,229.3,19.8,7,,2015-02-20T07:01:50,2015-02-20T18:58:40,0.05,Overcast,Cloudy skies throughout the day.,cloudy,remote
Lagos,2015-02-21,28,27.5,27.8,32.7,31.3,32.1,24.9,84.1,0,0,0,,0,0,35.6,24.1,237.9,1008.7,86.9,,185,15.9,7,,2015-02-21T07:01:34,2015-02-21T18:58:43,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-02-22,28.2,27.4,27.8,32.8,31.2,32.1,24.9,83.9,1.1,100,45.83,rain,0,0,29.2,25.9,251.6,1009.9,82.6,,131.6,11.4,5,,2015-02-22T07:01:17,2015-02-22T18:58:45,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
