State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
ABIA,ABA NORTH,EZIAMA,01-01-01-003,RAILWAY QUARTERS - RAILWAY QUARTERS IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,EZIAMA,01-01-01-005,ABIA POLY  - ABIA POLY II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,EZIAMA,01-01-01-005,ABIA POLY  - ABIA POLY III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,EZIAMA,01-01-01-005,ABIA POLY  - ABIA POLY IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,EZIAMA,01-01-01-005,ABIA POLY  - ABIA POLY V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,EZIAMA,01-01-01-005,ABIA POLY - ABIA POLY VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,EZIAMA,01-01-01-005,EZIAMA HIGH SCHOOL - EZIAMA HIGH SCHOOL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,EZIAMA,01-01-01-005,EZIAMA HIGH SCHOOL - EZIAMA HIGH SCHOOL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OSUSU II,01-01-04-007,BRIGHT WAY NURS. SCHOOL  - SCHOOL PREMISES I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OSUSU II,01-01-04-016,POPE JOHN PAUL COLLEGE-SCHOOL PREMISES II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,URATTA,01-01-06-005,URATTA COUNCIL HALL  - HALL PREMISES VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,URATTA,01-01-06-008,URATTA COUNCIL HALL  - HALL PREMISES IX,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,URATTA,01-01-06-018,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-001,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-001,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-004,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-007,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES VIII,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-007,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES IX,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-011,SPORTS CLUB-GOVERNOR'S LODGE I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-011,SPORTS CLUB-GOVERNOR'S LODGE II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-023,WATER TANK WATER TANK PREMISES VIII,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-016,OLD INTERNAL REVENUE-PREMISES IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-020,ROCK HOUSE PRIM./NURS.SCHOOL ABA I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-020,ROCK HOUSE PRIM./NURS.SCHOOL ABA II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-020,ROCK HOUSE PRIM./NURS.SCHOOL ABA III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-024,FIRE SERVICE STATION PREMISES II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-024,EZIOBU PRIM SCHOOL PREMISES I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-029,EZIOBU PRIM SCHOOL  - SCHOOL PREMISES V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-029,EZIOBU PRIM SCHOOL  - SCHOOL PREMISES VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-033,OSUSU VILLAGE HALL - COUNCIL HALL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-033,OSUSU VILLAGE HALL - COUNCIL HALL III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-036,OSUSU VILLAGE HALL - COUNCIL V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-036,OSUSU VILLAGE HALL - COUNCIL HALL VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-040,HOLY GHOST COMM.SCHOOL  - SCHOOL PREMISES III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-042,HOLY GHOST COMM.SCHOOL  - SCHOOL PREMISES V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-042,SACRED HEART COLLEGE-SCHOOL PREMISES I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-042,SACRED HEART COLLEGE-SCHOOL PREMISES II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-042,SACRED HEART COLLEGE-SCHOOL PREMISES III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-047,SACRED HEART COLLEGE-SCHOOL PREMISES V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR I,01-01-10-005,OGBOR HILL HALL  - COUNCIL HALL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR I,01-01-10-009,OGBOR HILL HALL  - COUNCIL HALL V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR I,01-01-10-009,HIS STEPS PRIM.SCHOOL  - SCHOOL PREMISES I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR I,01-01-10-012,HIS STEPS PRIM.SCHOOL  - SCHOOL PREMISES III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR I,01-01-10-014,NEW UMUAHIA RD.PRIM.SCHOOL  - SCHOOL PREMISES I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR I,01-01-10-020,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR I,01-01-10-023,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR I,01-01-10-026,MERCY GIRLS SEC.SCHOOL  - SCHOOL PREMISES VIII,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-002,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-006,GIRLS HIGH SCHOOL  - SCHOOL PREMISES I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-008,GIRLS HIGH SCHOOL  - SCHOOL PREMISES III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-010,GIRLS HIGH SCHOOL  - SCHOOL PREMISES V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-012,ROYAL COMM. SCHOOL  - SCHOOL PREMISES I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-012,ROYAL COMM. SCHOOL  - SCHOOL PREMISES II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-012,ROYAL COMM. SCHOOL  - SCHOOL PREMISES III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-012,ROYAL COMM. SCHOOL  - SCHOOL PREMISES IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-017,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-017,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VII,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-017,ROYAL COMM. SCHOOL  - SCHOOL PREMISES VIII,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-017,ROYAL COMM. SCHOOL  - SCHOOL PREMISES IX,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,OGBOR II,01-01-11-024,FEDERAL HOUSING ESTATE-SEC.PREMISES IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,UMUOGOR,01-01-12-001,UMUOGOR/UMUASOKE HALL-COUNCIL HALL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,UMUOGOR,01-01-12-005,UMUOGOR/UMUASOKE HALL-COUNCIL HALL VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,UMUOGOR,01-01-12-007,UMUOGOR/UMUASOKE HALL-COUNCIL HALL VIII,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,UMUOGOR,01-01-12-012,UMUOGOR HEALTH CENTRE-HEALTH CENTRE V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA NORTH,UMUOGOR,01-01-12-012,UMUOGOR HEALTH CENTRE-HEALTH CENTRE VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ASA,01-02-02-002,ASA RAILWAY HALT PRIMARY SCHOOL III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ASA,01-02-02-008,ASA-SCHOOL ROAD PRIM.SCH II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ASA,01-02-02-019,ASA UKPOR HALL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ENYIMBA,01-02-03-012,ENYIMBA-EKWULUMILI HALL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU I,01-02-05-007,OHAZU I AKOLI PRIM.SCHOOL III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-05-030,OHAZU II-NDIEGORO VILLAGE HALL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-05-030,OHAZU II-NDIEGORO VILLAGE HALL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-05-030,OHAZU II-NDIEGORO VILLAGE HALL III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-05-030,OHAZU II-NDIEGORO VILLAGE HALL IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-06-005,OHAZU II - UMUOGELE PRI. SCH. I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-06-005,OHAZU II - UMUOGELE PRI. SCH. II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-06-005,OHAZU II - UMUOGELE PRI. SCH. III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-06-012,OHAZU II - IHIEORJI SECONDARY SCHOOL IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,OHAZU II,01-02-06-014,OHAZU II - IHIEORJI VILLAGE SCHOOL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,IGWEBUIKE,01-02-07-015,IGWEBUIKE-NNENTU VILLAGE HALL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-002,GLOUCESTER-AMAOKWE ITEM HALL III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-002,GLOUCESTER-AMAOKWE ITEM HALL IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-005,GLOUCESTER-AMAOKWE ITEM HALL VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-008,GLOUCESTER - MARKET ROAD PRIM. SCHOOL III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-010,GLOUCESTER - MARKET ROAD PRIM. SCHOOL V,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-013,GLOUCESTER-MARKET ROAD PRIM. SCHOOL VIII,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-018,GLOUCESTER-OLD COURT PRIM. SCHOOL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-020,GLOUCESTER-OLD COURT PRIM. SCHOOL IV,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-022,GLOUCESTER-OLD COURT PRIM. SCHOOL  VI,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-022,GLOUCESTER-OLD COURT PRIM. SCHOOL VII,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-025,GLOUCESTER-GREEN STREET PRIM.SCHOOL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,MOSQUE,01-02-10-007,MOSQUE -MOSQUE.SCHOOL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,MOSQUE,01-02-10-007,MOSQUE -MOSQUE.SCHOOL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,MOSQUE,01-02-10-011,MOSQUE EHI ROAD PRIM.SCHL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ABA RIVER,01-02-11-016,ABA RIVER-RIVERSIDE PRIMARY SCHOOL III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ABA RIVER,01-02-11-016,ABA RIVER-ULASI ROAD PRIMARY SCHOOL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ABA RIVER,01-02-11-020,ABA RIVER-DANFODIO ROAD PRIMARY SCHOOL I,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ABA RIVER,01-02-11-020,ABA RIVER-DANFODIO ROAD PRIMARY SCHOOL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ABA RIVER,01-02-11-020,ABA RIVER-DANFODIO ROAD PRIMARY SCHOOL III,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ABA SOUTH,ABA RIVER,01-02-11-025,ABA RIVER-NDOKI ROAD PRIMARY SCHOOL II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,AROCHUKWU,OHAEKE,01-03-02-006,OHAEKE V/ITUM BEACH HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,AROCHUKWU,OHAEKE,01-03-02-006,"OHAEKE VI NDI AGWUMU COMM
SCH.",0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,AROCHUKWU,OHAEKE,01-03-02-006,OHAEKE VII/I ONU OGO NDITE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,AROCHUKWU,UTUTU,01-03-09-009,OBIAGWULU II/ONU OGO OBIAGWULU II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,AROCHUKWU,UTUTU,01-03-09-015,OBIJIMA II/EZIAMA VILLAGE SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-004,AMUVI I/AMUVI COMM. PRIM.SCH,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,BENDE,OZUITEM,01-04-10-008,AMANKWO - AMANKWO VILLAGE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,BENDE,UMU - IMENYI,01-04-12-006,LOHUM - CENTRAL  SCHOOL LOHUM II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,BENDE,UMU - IMENYI,01-04-12-015,NKPA - AMAEDUKWU VILLAGE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,BENDE,UMU - IMENYI,01-04-12-022,AMAEDIABA - AMAEDIABA MKT. SQUARE II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,BENDE,UZUAKOLI,01-04-13-014,AMUHI - AMUHI TOWN HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISIALA NGWA NORTH,AMASAA NSULU,01-05-10-008,UMUNKOLO AMACHI - VILLAGE SQUARE - UMUNKOLO,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISIALA NGWA NORTH,AMASAA NSULU,01-06-01-007,AROACHARA - VILLAGE SQUARE AROACHARA,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-011,OBINOHIA VILLAGE HALL / OBINOHIA II,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-06-010,OGWAHIA HALL - ACHARA,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-06-010,ACHARA CENTRAL SCHOOL - ACHARA,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-06-010,UGWUOGU MARKET SQUARE - MBAUGWU,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-008,NNEMBI HALL - MBAUGWU,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-008,AMAIDI CIVIL CENTRE - ACHARA,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-008,AMANYANWU HALL - ACHARA,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,IKEAGHA I,01-08-07-012,AKPUKPA COMMUNITY SCHOOL - AKPUKPA,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-002,NDUNDU COMMUNITY SCHOOL -  NDUNDU,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-002,NDUNDU MARKET SQUARE -  NDUNDU,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-002,INTERNATIONAL SECONDARY SCHOOL - UTURU,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-002,AMAUKWU VILLAGE SQUARE - AKPUKPA,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-002,UMURATA VILLAGE SQUARE - UMURATA,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,ABAYI  II,01-09-02-003,UMUIMEGWU MKT. SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,ABAYI  II,01-09-02-003,ABAYI OKOROATO - OKOROATO MKT. SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,ABAYI  II,01-09-02-003,ABAYI UMUEJE - UMUEJE MKT.  SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,ABAYI  II,01-09-02-007,EHERE I - COMM. PRI SCH. EHERE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,ABAYI  II,01-09-02-017,UMUAKARA  VILLAGE SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-004,UMUANUNU - MGBOKO UMUANUNU SEC. SCH.,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-009,NTIGHA UMUARO VILLAGE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-012,UMUOPARA EGBELU - UMUOPARA EGBELU MKT SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-012,UMUHUUABA - UMUHUABA CIVIC HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-012,UMOSIUKWU / UMUOSI - NENU CIVIC CENTRE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-001,ITUNGWA  II - ITUNGWA C.P.S,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-003,ITUKPA  II  -  ITUKPA VILL. HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-003,UMUOSIUKWU - UMUOSIUKWU MKT. SQ,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-006,UMULELU - UMULELU VILLAGE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-006,MGBOKO UMUORIA - MABOKO UMUORIA C.P.S,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-006,UMUOSI - UMUOSI VILLAGE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-006,MBUTU  CIVIC HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-011,ICHI  CIVIC HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-011,MGBOKO OSAA UKWU HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,AMUMARA  I  &  II  - AMUMMARA VILLAGE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,UMUOGELE / UMUOLUGU - UMUOGELE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,MBARAODU / UMUNEKERE - CIVIC HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,AKOLI - AKOLI MKT. SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,UMUKAKA - UMUKAKA VILLAGE  SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,UMUHU ALAOJI HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,AGBURUIKE ISIUGWU HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,UMUAMARA - UMUAMARA  VILLAGE SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-014,ACHARA VILLAGE SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-024,AMAOJI - AMAOJI CIVIC HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-024,UMUIKEA - UMUIKEA VILL.  HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-024,AKPUGA - AKPUGA CIVIC CENTRE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-024,AMUZU OSAA UKWU I & II AMUZU HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-024,UMUOKEREKE - UHIE COURT HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-024,OKURU OHAKA - ORURU OHAKA VILLAGE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MGBOKO ITUNGWA,01-09-04-024,UMUADA - UMUADA VILL. SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,MABOKO AMAIRI,01-09-06-008,EZIAMA / UMUOTU - EZIAMA C.P.S,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-015,UMUAGWU - UMUAGWU  VILLAGE SQUARE,0,0,0,0,1,0,1,1,0,0,0,0,0,
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-020,UMUEKE -  VILLAGE HALL,0,0,0,0,1,0,1,1,0,0,0,0,0,
